PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z 
56847 NONE 17.817338 1.881284 -3.960263 2.716296 -3.502911 7.991677 0.500251 3.672266 -0.338684 -0.869873 0.645752 -0.052734 0.177438 0.018616 -0.042819 0.999827 0.002501 0.018360 -0.001693 -103.762597 -86.926536 11.840609 NONE NONE 0.000000 NONE NONE NONE 56847 NONE 15.613883 -6.587117 -0.782493 -5.252197 -5.321811 5.414178 -2.293562 -2.892069 0.608277 -0.820557 0.434814 -0.253418 0.156422 -0.065462 -0.004812 0.999825 -0.011467 -0.014460 0.003041 -3.742714 -79.944544 -71.322212 NONE NONE 0.000000 NONE NONE NONE 56847 NONE -9.985251 2.275465 1.166892 -0.809500 1.592453 0.338810 -1.489131 -0.452796 0.257138 0.879150 -0.303711 0.247559 -0.099908 0.022711 0.011274 0.999969 -0.007446 -0.002264 0.001286 32.358398 84.355613 71.194716 NONE NONE 0.000000 NONE NONE NONE 56847 NONE 11.326073 2.910414 -1.209149 5.305582 -1.927723 0.499671 -0.864405 -1.587067 -0.469611 -0.814209 0.602295 0.123047 0.113420 0.028788 -0.011317 0.999956 -0.004322 -0.007935 -0.002348 -97.114368 -76.076099 -3.064496 NONE NONE 0.000000 NONE NONE NONE 56847 NONE 12.266453 5.173359 -7.227525 2.055096 5.653949 4.089472 -0.873021 -2.224396 0.353920 -0.674316 0.285400 0.671143 0.123368 0.051639 -0.071131 0.999927 -0.004365 -0.011122 0.001770 170.882949 -38.443582 111.120648 NONE NONE 0.000000 NONE NONE NONE 56847 NONE 9.908197 -1.607652 -0.103790 1.548711 -1.059795 0.048648 0.304153 0.231057 -0.025899 -0.891602 -0.332520 0.165771 0.099079 -0.016088 -0.001177 0.999998 0.001521 0.001155 -0.000129 -169.115825 -81.706050 -90.644122 NONE NONE 0.000000 NONE NONE NONE 
56848 NONE 17.254239 1.949348 -2.457005 2.726422 -2.650705 7.306042 -0.001231 3.713842 -0.348373 -0.829102 0.638672 -0.056885 0.172080 0.019193 -0.027769 0.999826 -0.000006 0.018568 -0.001742 -63.432540 -86.885674 -28.545265 NONE NONE 0.000000 NONE NONE NONE 56848 NONE 14.164655 -6.861982 1.578910 -6.251250 -2.524691 4.496825 0.734874 -1.653735 0.194622 -0.826660 0.428711 -0.249268 0.141578 -0.068542 0.016708 0.999959 0.003674 -0.008269 0.000973 -4.376730 -80.882792 -70.251570 NONE NONE 0.000000 NONE NONE NONE 56848 NONE -10.265342 1.991202 1.148077 -0.707351 1.267675 0.606154 -1.464598 -0.508397 0.407133 0.876953 -0.314209 0.237305 -0.102722 0.019785 0.011075 0.999968 -0.007323 -0.002542 0.002036 31.931884 83.971085 71.594375 NONE NONE 0.000000 NONE NONE NONE 56848 NONE 11.713907 1.951673 -0.572144 4.571051 -0.974102 1.119222 -1.409660 -1.479310 -0.328543 -0.814209 0.604492 0.139893 0.117210 0.019287 -0.004991 0.999946 -0.007048 -0.007396 -0.001643 -101.529079 -76.135155 0.666692 NONE NONE 0.000000 NONE NONE NONE 56848 NONE 9.431631 6.102279 -11.899149 3.990064 1.098306 6.019298 -0.783533 -1.785336 0.336785 -0.655518 0.279053 0.686768 0.095272 0.060718 -0.118382 0.999951 -0.003918 -0.008927 0.001684 170.708869 -37.490915 110.641289 NONE NONE 0.000000 NONE NONE NONE 56848 NONE 10.037288 -1.423509 -0.828199 1.234201 -0.376219 0.276642 0.809405 0.186318 -0.061273 -0.887207 -0.339111 0.170166 0.100361 -0.014232 -0.008433 0.999991 0.004047 0.000932 -0.000306 -168.749030 -81.819808 -90.540828 NONE NONE 0.000000 NONE NONE NONE 
56849 NONE 16.008269 1.756981 -2.566935 2.388646 -3.341480 5.968242 -0.505390 3.751068 -0.324805 -0.809570 0.625244 -0.063232 0.159591 0.017240 -0.028710 0.999820 -0.002527 0.018754 -0.001624 -36.338367 -85.596430 -55.846592 NONE NONE 0.000000 NONE NONE NONE 56849 NONE 13.955738 -1.881949 1.495969 -1.494408 -1.087542 4.227413 1.080630 -1.188395 -0.090542 -0.824707 0.430664 -0.236816 0.139457 -0.018966 0.015686 0.999968 0.005403 -0.005942 -0.000453 -3.660852 -81.582437 -70.348548 NONE NONE 0.000000 NONE NONE NONE 56849 NONE -10.566647 1.769262 1.092692 -0.660409 0.952235 0.894069 -1.387415 -0.568149 0.555032 0.883545 -0.318604 0.231201 -0.105745 0.017473 0.010505 0.999968 -0.006937 -0.002841 0.002775 32.023443 83.528166 72.490647 NONE NONE 0.000000 NONE NONE NONE 56849 NONE 11.030342 -1.621081 -0.964665 0.916861 -0.517100 1.328047 -1.676424 -1.396102 -0.276899 -0.809570 0.597900 0.161133 0.110344 -0.016439 -0.008739 0.999940 -0.008382 -0.006980 -0.001384 -105.795013 -76.102317 4.073670 NONE NONE 0.000000 NONE NONE NONE 56849 NONE 8.724451 6.698242 -2.697357 4.127303 6.548818 -1.546115 -1.190636 -1.547204 0.169502 -0.650879 0.274902 0.697754 0.087395 0.066897 -0.026696 0.999952 -0.005953 -0.007736 0.000847 170.214278 -36.632840 110.337011 NONE NONE 0.000000 NONE NONE NONE 56849 NONE 10.210876 -0.466298 -0.221957 0.404354 -1.142761 0.339123 0.866302 0.136087 -0.081725 -0.889404 -0.332520 0.167725 0.102105 -0.004695 -0.002309 0.999990 0.004331 0.000680 -0.000409 -168.469525 -81.903240 -90.334619 NONE NONE 0.000000 NONE NONE NONE 
56850 NONE 14.847463 2.132182 -2.499210 2.620694 -3.794036 4.676910 -0.804051 3.732674 -0.340544 -0.796631 0.607666 -0.084717 0.148009 0.020961 -0.027842 0.999816 -0.004020 0.018662 -0.001703 -23.432080 -83.829122 -69.269556 NONE NONE 0.000000 NONE NONE NONE 56850 NONE 10.986245 -0.497464 0.865748 -0.193300 -0.779407 1.189529 -0.523608 -0.936305 -0.158838 -0.830811 0.428711 -0.228516 0.109816 -0.005038 0.009185 0.999985 -0.002618 -0.004682 -0.000794 -3.561546 -82.124543 -70.751272 NONE NONE 0.000000 NONE NONE NONE 56850 NONE -10.746024 1.724059 0.915945 -0.804163 0.685233 1.057968 -1.284753 -0.623082 0.679296 0.877197 -0.331299 0.225342 -0.107546 0.016932 0.008715 0.999969 -0.006424 -0.003115 0.003396 32.469942 83.005028 73.669011 NONE NONE 0.000000 NONE NONE NONE 56850 NONE 10.605647 -3.914609 -0.888568 -1.358719 0.213402 1.443369 -1.124458 -1.333690 -0.301413 -0.813965 0.589111 0.178223 0.106052 -0.039352 -0.007958 0.999961 -0.005622 -0.006668 -0.001507 -109.689299 -76.041191 7.438938 NONE NONE 0.000000 NONE NONE NONE 56850 NONE 8.822649 2.009293 -0.017107 -0.527472 7.136872 -4.275238 -1.670633 -0.904531 0.025382 -0.645996 0.259521 0.707031 0.088224 0.020104 0.000060 0.999955 -0.008353 -0.004523 0.000127 169.324679 -36.153655 110.173881 NONE NONE 0.000000 NONE NONE NONE 56850 NONE 10.428902 -0.043910 -0.350769 -0.031541 -1.113975 0.562525 0.693868 0.098015 -0.084434 -0.891602 -0.332520 0.167725 0.104287 -0.000471 -0.003560 0.999994 0.003469 0.000490 -0.000422 -168.327256 -81.970235 -90.071468 NONE NONE 0.000000 NONE NONE NONE 
56851 NONE 13.668443 0.153837 -2.439656 0.499284 -4.053590 3.457521 -1.218055 3.691467 -0.386521 -0.785400 0.581055 -0.104004 0.136205 0.001116 -0.026921 0.999809 -0.006090 0.018456 -0.001932 -16.608018 -81.900945 -76.811855 NONE NONE 0.000000 NONE NONE NONE 56851 NONE 8.116074 -1.431675 0.690563 -1.210599 -0.726956 -1.663926 -0.882250 -1.117447 -0.048790 -0.835205 0.434814 -0.213623 0.081117 -0.014305 0.007422 0.999975 -0.004411 -0.005587 -0.000244 -4.129103 -82.781871 -70.695849 NONE NONE 0.000000 NONE NONE NONE 56851 NONE -10.877871 1.727632 0.696521 -0.999529 0.417104 1.170194 -1.195327 -0.661527 0.768551 0.875000 -0.339844 0.210693 -0.108866 0.016898 0.006503 0.999969 -0.005977 -0.003308 0.003843 33.076080 82.449553 74.974964 NONE NONE 0.000000 NONE NONE NONE 56851 NONE 9.736631 -5.963285 -0.456937 -3.432734 1.225400 1.017090 -0.472453 -1.316735 -0.406487 -0.807373 0.591309 0.188721 0.097271 -0.059840 -0.003788 0.999973 -0.002362 -0.006584 -0.002032 -113.130476 -75.984193 10.708454 NONE NONE 0.000000 NONE NONE NONE 56851 NONE 8.354499 -0.603116 1.954796 -2.940936 7.388557 -6.535098 -1.205460 -0.246743 0.096104 -0.643555 0.261719 0.711426 0.083524 -0.005873 0.019687 0.999981 -0.006027 -0.001234 0.000481 168.697332 -36.025446 110.073479 NONE NONE 0.000000 NONE NONE NONE 56851 NONE 10.372651 0.183902 -0.900033 -0.363646 -0.606836 0.576502 0.638162 0.133662 -0.077517 -0.897949 -0.334717 0.169922 0.103721 0.001828 -0.009064 0.999995 0.003191 0.000668 -0.000388 -168.148657 -82.051648 -89.897823 NONE NONE 0.000000 NONE NONE NONE 
56852 NONE 13.364523 -1.522559 -2.277313 -1.284127 -4.211049 3.099133 -0.629595 3.421584 -0.468406 -0.778809 0.563477 -0.125488 0.133194 -0.015614 -0.025006 0.999846 -0.003148 0.017107 -0.002342 -12.251131 -80.069579 -81.588738 NONE NONE 0.000000 NONE NONE NONE 56852 NONE 7.098565 0.714352 1.563061 0.572047 0.898991 -2.587276 -0.533780 -1.609173 0.107566 -0.835205 0.432617 -0.197021 0.070853 0.007224 0.016182 0.999964 -0.002669 -0.008046 0.000538 -5.612551 -83.696330 -69.509387 NONE NONE 0.000000 NONE NONE NONE 56852 NONE -10.964547 1.804031 0.487246 -1.225315 0.198480 1.240413 -1.127478 -0.688983 0.833593 0.873047 -0.346191 0.204590 -0.109735 0.017609 0.004394 0.999969 -0.005637 -0.003445 0.004168 33.772321 81.848012 76.321229 NONE NONE 0.000000 NONE NONE NONE 56852 NONE 9.528468 -6.230981 -0.766484 -3.822058 1.107473 0.881645 0.486666 -1.324257 -0.507864 -0.805176 0.591309 0.190918 0.095175 -0.062534 -0.007186 0.999972 0.002433 -0.006621 -0.002539 -116.194433 -75.936637 14.171903 NONE NONE 0.000000 NONE NONE NONE 56852 NONE 6.660319 -0.128160 1.998125 -1.977885 6.246060 -7.479602 -1.118820 0.426961 0.262172 -0.645752 0.250977 0.713867 0.066647 -0.001083 0.019845 0.999981 -0.005594 0.002135 0.001311 168.122561 -36.332828 109.925825 NONE NONE 0.000000 NONE NONE NONE 56852 NONE 9.820129 0.310172 -1.509262 -0.615494 0.046300 0.108403 0.565452 0.134332 -0.072270 -0.893799 -0.332520 0.169922 0.098192 0.003109 -0.015150 0.999996 0.002827 0.000672 -0.000361 -168.002437 -82.137766 -89.713057 NONE NONE 0.000000 NONE NONE NONE 
56853 NONE 13.512294 -0.371064 -0.360213 -0.109656 -2.861268 3.402168 -0.308063 3.419262 -0.573824 -0.767822 0.543701 -0.161865 0.135024 -0.004106 -0.005905 0.999849 -0.001540 0.017095 -0.002869 -8.845977 -78.190828 -85.215268 NONE NONE 0.000000 NONE NONE NONE 56853 NONE 7.351010 1.939948 0.543869 2.012597 0.337788 -2.468968 -0.125726 -1.915806 0.362334 -0.839600 0.436768 -0.184570 0.073418 0.019536 0.006130 0.999952 -0.000629 -0.009579 0.001812 -9.070016 -84.775564 -66.118128 NONE NONE 0.000000 NONE NONE NONE 56853 NONE -10.734690 2.042211 0.435765 -1.429325 0.237875 1.026731 -1.086491 -0.715162 0.886204 0.873047 -0.354736 0.185791 -0.107450 0.019968 0.003864 0.999969 -0.005432 -0.003576 0.004431 34.429033 81.225603 77.619015 NONE NONE 0.000000 NONE NONE NONE 56853 NONE 9.220441 -4.579337 -1.555874 -2.501645 0.051278 0.294057 1.144589 -1.281444 -0.556961 -0.811768 0.586914 0.193115 0.092175 -0.045962 -0.015231 0.999959 0.005723 -0.006407 -0.002785 -118.730415 -75.882469 17.464879 NONE NONE 0.000000 NONE NONE NONE 56853 NONE 4.743118 -0.798363 0.023520 -2.062290 3.422415 -7.135192 -1.174205 1.051943 0.348519 -0.654785 0.244141 0.709717 0.047446 -0.007900 0.000032 0.999967 -0.005871 0.005260 0.001743 167.504607 -36.964215 109.840964 NONE NONE 0.000000 NONE NONE NONE 56853 NONE 9.348030 0.337332 -1.974113 -0.746480 0.564909 -0.298476 0.618954 0.127955 -0.082805 -0.889648 -0.328369 0.176025 0.093469 0.003396 -0.019790 0.999995 0.003095 0.000640 -0.000414 -167.860099 -82.216965 -89.516414 NONE NONE 0.000000 NONE NONE NONE 
56854 NONE 12.434608 -0.298745 0.086527 -0.133062 -2.650490 2.338678 -0.908167 3.683826 -0.594376 -0.761230 0.526123 -0.185547 0.124324 -0.003360 -0.001410 0.999816 -0.004541 0.018418 -0.002972 -6.636477 -76.146570 -88.015518 NONE NONE 0.000000 NONE NONE NONE 56854 NONE 8.503231 1.964137 0.481945 2.090669 0.350238 -1.333376 -0.112920 -2.069487 0.570458 -0.833496 0.445068 -0.165527 0.084920 0.019887 0.005687 0.999942 -0.000565 -0.010347 0.002852 -16.204703 -85.864134 -59.024237 NONE NONE 0.000000 NONE NONE NONE 56854 NONE -10.121284 2.131134 0.383144 -1.519182 0.221877 0.423048 -1.075845 -0.728194 0.927538 0.871094 -0.367432 0.179932 -0.101323 0.020860 0.003350 0.999968 -0.005379 -0.003641 0.004638 35.045812 80.567089 78.853428 NONE NONE 0.000000 NONE NONE NONE 56854 NONE 9.494859 -1.085151 -1.612916 0.869871 -0.600731 -0.178747 0.921131 -1.193217 -0.587451 -0.807129 0.580322 0.197510 0.095010 -0.011058 -0.015613 0.999967 0.004606 -0.005966 -0.002937 -121.307978 -75.833007 20.688582 NONE NONE 0.000000 NONE NONE NONE 56854 NONE 3.412395 -0.872345 -1.656835 -1.766220 1.322582 -6.606201 -0.955652 1.604025 0.591267 -0.668701 0.244141 0.700928 0.034016 -0.008703 -0.016800 0.999952 -0.004778 0.008020 0.002956 167.048551 -37.971959 109.650426 NONE NONE 0.000000 NONE NONE NONE 56854 NONE 8.864552 0.665533 -1.417498 -0.949322 0.031500 -0.861134 0.669105 0.173904 -0.127573 -0.887207 -0.332520 0.174072 0.088637 0.006646 -0.014230 0.999994 0.003346 0.000870 -0.000638 -167.849523 -82.332008 -89.134920 NONE NONE 0.000000 NONE NONE NONE 
56855 NONE 10.661652 -0.725233 -0.526131 -0.725604 -3.189113 0.373757 -1.207188 3.730992 -0.553404 -0.754639 0.512939 -0.211426 0.106474 -0.007587 -0.007203 0.999804 -0.006036 0.018654 -0.002767 -5.291943 -74.040442 -90.084794 NONE NONE 0.000000 NONE NONE NONE 56855 NONE 9.329323 0.492785 -0.651395 0.994511 -0.985088 -0.553042 -0.348667 -1.913903 0.691291 -0.837646 0.442871 -0.150879 0.093332 0.005240 -0.005630 0.999947 -0.001743 -0.009569 0.003456 -28.566343 -86.744359 -46.845495 NONE NONE 0.000000 NONE NONE NONE 56855 NONE -9.398662 2.165090 0.290448 -1.593027 0.167936 -0.297463 -1.090186 -0.720277 0.976929 0.871094 -0.375977 0.169678 -0.094100 0.021206 0.002449 0.999967 -0.005451 -0.003601 0.004885 35.683314 79.908129 80.138584 NONE NONE 0.000000 NONE NONE NONE 56855 NONE 9.847213 1.191245 -1.357942 3.154425 -0.645733 -0.333130 0.153140 -1.116867 -0.525351 -0.813721 0.578125 0.201660 0.098577 0.011664 -0.013020 0.999981 0.000766 -0.005584 -0.002627 -123.999006 -75.742159 23.557297 NONE NONE 0.000000 NONE NONE NONE 56855 NONE 2.610098 0.420560 -1.897454 -0.294386 0.772131 -6.665226 -0.707490 2.132010 0.866800 -0.675781 0.244141 0.687988 0.025878 0.004250 -0.019266 0.999928 -0.003537 0.010660 0.004334 166.813242 -39.274297 109.384617 NONE NONE 0.000000 NONE NONE NONE 56855 NONE 8.387249 0.933516 -0.721381 -1.052332 -0.624916 -1.431766 0.526626 0.197740 -0.151241 -0.891602 -0.330322 0.167725 0.083872 0.009291 -0.007272 0.999996 0.002633 0.000989 -0.000756 -167.997770 -82.457148 -88.690943 NONE NONE 0.000000 NONE NONE NONE 
56856 NONE 9.133457 -0.535836 -0.789720 -0.653678 -3.363333 -1.293134 -1.393943 3.557624 -0.473119 -0.741699 0.501953 -0.232910 0.091162 -0.005637 -0.009481 0.999815 -0.006969 0.017787 -0.002365 -4.627536 -72.034872 -91.615163 NONE NONE 0.000000 NONE NONE NONE 56856 NONE 8.940390 -0.211247 -1.401212 0.503749 -1.694246 -0.935081 -0.323583 -1.775221 0.713079 -0.838135 0.457275 -0.134033 0.089530 -0.001815 -0.013215 0.999953 -0.001618 -0.008876 0.003565 -47.047570 -87.305531 -28.524992 NONE NONE 0.000000 NONE NONE NONE 56856 NONE -8.680353 2.078295 0.227273 -1.557360 0.059658 -1.021254 -1.107456 -0.697992 1.033355 0.866943 -0.392822 0.159668 -0.086916 0.020345 0.001856 0.999965 -0.005537 -0.003490 0.005167 36.360325 79.223337 81.457897 NONE NONE 0.000000 NONE NONE NONE 56856 NONE 10.118132 0.874958 -2.028454 2.775327 -1.090662 0.105155 -0.448209 -1.078955 -0.405880 -0.806885 0.573730 0.220703 0.101306 0.008499 -0.019757 0.999981 -0.002241 -0.005395 -0.002029 -126.842580 -75.573551 26.248856 NONE NONE 0.000000 NONE NONE NONE 56856 NONE 2.127951 1.308474 -2.002806 0.707509 0.435398 -6.720655 -0.707610 2.627477 0.912023 -0.698730 0.239502 0.670654 0.020954 0.013109 -0.020351 0.999897 -0.003538 0.013137 0.004560 166.541689 -40.899500 109.147769 NONE NONE 0.000000 NONE NONE NONE 56856 NONE 8.028278 0.644393 -1.086293 -0.849154 -0.146860 -1.731482 0.371337 0.154018 -0.176502 -0.893555 -0.334717 0.169922 0.080280 0.006393 -0.010913 0.999998 0.001857 0.000770 -0.000883 -168.401685 -82.566457 -88.063685 NONE NONE 0.000000 NONE NONE NONE 
56857 NONE 7.520142 -0.360978 -1.338087 -0.605210 -3.652281 -3.122205 -1.641191 3.314985 -0.395912 -0.735107 0.497559 -0.250244 0.074959 -0.003875 -0.014594 0.999827 -0.008205 0.016574 -0.001979 -4.458197 -70.147472 -92.751168 NONE NONE 0.000000 NONE NONE NONE 56857 NONE 8.368308 0.232782 -1.432585 0.929887 -1.437315 -1.493890 -0.604467 -1.814465 0.656040 -0.846680 0.465576 -0.114990 0.083800 0.002561 -0.013573 0.999949 -0.003022 -0.009072 0.003280 -71.753311 -87.527447 -4.142085 NONE NONE 0.000000 NONE NONE NONE 56857 NONE -8.117819 1.822575 0.159521 -1.402304 -0.180108 -1.612309 -1.116036 -0.657207 1.085992 0.862793 -0.397217 0.145020 -0.081280 0.017792 0.001228 0.999964 -0.005580 -0.003286 0.005430 37.110284 78.550915 82.878329 NONE NONE 0.000000 NONE NONE NONE 56857 NONE 9.935688 -0.409833 -2.130462 1.457670 -0.845412 0.216474 -0.876685 -0.999691 -0.320005 -0.811279 0.564941 0.229492 0.099455 -0.004349 -0.020789 0.999977 -0.004383 -0.004998 -0.001600 -129.529307 -75.364246 28.507696 NONE NONE 0.000000 NONE NONE NONE 56857 NONE 2.394558 1.828607 -1.426228 1.173401 1.013053 -6.861797 -0.779999 3.049970 0.859554 -0.719971 0.248047 0.650635 0.023645 0.018331 -0.014696 0.999867 -0.003900 0.015249 0.004298 166.158168 -42.714014 109.058828 NONE NONE 0.000000 NONE NONE NONE 56857 NONE 7.885749 0.684296 -1.257083 -0.920681 0.036591 -1.851246 0.441519 0.101974 -0.199952 -0.891602 -0.332520 0.171875 0.078858 0.006792 -0.012596 0.999997 0.002208 0.000510 -0.001000 -168.905037 -82.644369 -87.319225 NONE NONE 0.000000 NONE NONE NONE 
56858 NONE 6.361389 -0.569333 -2.069434 -0.960566 -4.089148 -4.575624 -1.644850 2.993952 -0.324429 -0.728760 0.490967 -0.273926 0.063286 -0.005971 -0.021595 0.999853 -0.008224 0.014969 -0.001622 -4.553815 -68.453815 -93.657287 NONE NONE 0.000000 NONE NONE NONE 56858 NONE 8.284586 0.077945 -0.775559 0.617453 -0.678241 -1.542350 -1.295179 -1.924879 0.503178 -0.836426 0.465576 -0.092041 0.082913 0.000941 -0.006964 0.999930 -0.006476 -0.009624 0.002516 -97.795239 -87.336363 21.182940 NONE NONE 0.000000 NONE NONE NONE 56858 NONE -7.727943 1.592567 0.035908 -1.300063 -0.461356 -2.043863 -1.103995 -0.604340 1.144508 0.856445 -0.409912 0.141357 -0.077369 0.015484 0.000039 0.999964 -0.005520 -0.003022 0.005722 37.946561 77.861809 84.367828 NONE NONE 0.000000 NONE NONE NONE 56858 NONE 9.886881 -1.650588 -1.784596 0.290909 -0.143980 0.363416 -0.847561 -0.976393 -0.298787 -0.806885 0.567139 0.241943 0.098929 -0.016728 -0.017293 0.999978 -0.004238 -0.004882 -0.001494 -132.137864 -75.125928 30.722040 NONE NONE 0.000000 NONE NONE NONE 56858 NONE 3.004804 1.633613 -0.825068 0.868679 1.717229 -6.867619 -0.962823 3.483176 0.788781 -0.736084 0.250000 0.624268 0.029833 0.016412 -0.008850 0.999829 -0.004814 0.017415 0.003944 165.543497 -44.809076 109.111521 NONE NONE 0.000000 NONE NONE NONE 56858 NONE 7.904732 0.765901 -1.255080 -0.989343 0.018526 -1.833498 0.464094 0.055800 -0.223190 -0.887207 -0.336914 0.174072 0.079052 0.007600 -0.012555 0.999997 0.002320 0.000279 -0.001116 -169.571050 -82.701884 -86.374373 NONE NONE 0.000000 NONE NONE NONE 
56859 NONE 5.444969 -0.481856 -2.004660 -0.913575 -3.824376 -5.518960 -1.422028 2.646170 -0.275173 -0.720215 0.492920 -0.286865 0.054172 -0.005039 -0.020729 0.999886 -0.007110 0.013230 -0.001376 -4.681055 -66.947209 -94.410068 NONE NONE 0.000000 NONE NONE NONE 56859 NONE 8.860172 -0.690056 -0.661156 -0.148295 -0.560483 -0.920167 -1.924495 -1.940409 0.310894 -0.838867 0.473633 -0.073242 0.088671 -0.006820 -0.005686 0.999905 -0.009622 -0.009702 0.001554 -118.810976 -86.813034 41.114629 NONE NONE 0.000000 NONE NONE NONE 56859 NONE -7.580100 1.424012 0.035944 -1.152254 -0.651219 -2.214381 -1.063294 -0.560613 1.196050 0.854248 -0.420654 0.124756 -0.075885 0.013787 0.000073 0.999964 -0.005316 -0.002803 0.005980 38.860053 77.185877 85.931859 NONE NONE 0.000000 NONE NONE NONE 56859 NONE 10.066730 -2.277517 -1.778977 -0.289217 0.132128 0.655776 -0.431465 -0.943115 -0.328097 -0.800049 0.562988 0.252686 0.100712 -0.022978 -0.017266 0.999985 -0.002157 -0.004716 -0.001640 -134.346057 -74.893078 32.754364 NONE NONE 0.000000 NONE NONE NONE 56859 NONE 3.741436 1.347733 -0.422269 0.449537 2.337615 -6.599557 -1.145062 3.932286 0.739755 -0.754639 0.245605 0.602539 0.037271 0.013588 -0.005034 0.999783 -0.005725 0.019660 0.003699 164.717308 -47.095603 109.353739 NONE NONE 0.000000 NONE NONE NONE 56859 NONE 8.042815 1.089725 -1.526642 -1.355884 0.185766 -1.668237 0.402061 0.013040 -0.240025 -0.887207 -0.334717 0.176270 0.080440 0.010831 -0.015250 0.999997 0.002010 0.000065 -0.001200 -170.378887 -82.730939 -85.341677 NONE NONE 0.000000 NONE NONE NONE 
56860 NONE 4.676045 -0.348234 -1.642177 -0.756916 -3.301331 -6.178052 -1.316110 2.339178 -0.192636 -0.711670 0.488525 -0.299805 0.046561 -0.003638 -0.016944 0.999909 -0.006580 0.011696 -0.000963 -4.929556 -65.622781 -94.963194 NONE NONE 0.000000 NONE NONE NONE 56860 NONE 9.242490 -1.243370 -1.176165 -0.600535 -0.977586 -0.483525 -2.146501 -1.870049 0.156895 -0.839111 0.477783 -0.048096 0.092538 -0.012480 -0.010763 0.999898 -0.010732 -0.009350 0.000784 -133.233819 -86.105020 54.332960 NONE NONE 0.000000 NONE NONE NONE 56860 NONE -7.560697 1.284003 -0.009085 -1.051092 -0.877802 -2.267055 -1.006500 -0.523237 1.234416 0.850098 -0.435547 0.127441 -0.075684 0.012372 -0.000352 0.999965 -0.005032 -0.002616 0.006172 39.792224 76.491619 87.469310 NONE NONE 0.000000 NONE NONE NONE 56860 NONE 9.679400 -2.675915 -1.820276 -0.783749 0.230557 0.360634 -0.088347 -0.918341 -0.383018 -0.811035 0.558350 0.259033 0.096825 -0.026952 -0.017746 0.999988 -0.000442 -0.004592 -0.001915 -136.409493 -74.668027 34.860177 NONE NONE 0.000000 NONE NONE NONE 56860 NONE 3.933895 0.258989 -1.017933 -0.637725 1.712117 -6.174279 -1.260955 4.358675 0.690713 -0.780029 0.239014 0.563477 0.039095 0.002657 -0.011050 0.999737 -0.006304 0.021791 0.003453 163.660087 -49.649907 109.784638 NONE NONE 0.000000 NONE NONE NONE 56860 NONE 7.936309 0.965466 -1.773155 -1.283108 0.464244 -1.738079 0.306709 -0.062766 -0.232179 -0.885010 -0.334717 0.176270 0.079380 0.009590 -0.017692 0.999998 0.001534 -0.000314 -0.001161 -171.278597 -82.718837 -84.252259 NONE NONE 0.000000 NONE NONE NONE 
