PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z PacketCounter SampleTimeFine Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Roll Pitch Yaw Latitude Longitude Altitude Vel_X Vel_Y Vel_Z 
63924 NONE 9.695781 -0.174392 -1.742731 -0.396207 0.978093 -0.016665 0.029467 -0.020193 0.028041 -1.089600 0.516357 -0.019775 0.096960 -0.001728 -0.017418 1.000000 0.000147 -0.000101 0.000140 -168.501620 -73.740326 121.603966 NONE NONE 0.000000 NONE NONE NONE 63924 NONE 9.783677 -0.236071 -1.861955 -0.167274 0.211960 0.145727 -0.009152 0.089383 0.005384 -0.940674 0.412109 -0.047119 0.097828 -0.002359 -0.018663 1.000000 -0.000046 0.000447 0.000027 -174.735626 -77.664503 114.387799 NONE NONE 0.000000 NONE NONE NONE 63924 NONE -9.469991 1.701477 0.720393 0.257325 -0.193338 -0.169497 0.091128 0.063959 0.010537 0.788818 -0.605713 -0.003906 -0.094698 0.017006 0.007242 1.000000 0.000456 0.000320 0.000053 66.685850 77.054681 145.871447 NONE NONE 0.000000 NONE NONE NONE 63924 NONE 9.601699 -1.709761 -0.611326 -0.099296 0.073156 -0.041587 -0.028665 -0.022718 -0.050188 -0.851807 0.611084 -0.018799 0.096013 -0.017123 -0.006100 1.000000 -0.000143 -0.000114 -0.000251 -113.394502 -79.576484 33.186569 NONE NONE 0.000000 NONE NONE NONE 63924 NONE 9.306804 1.774594 1.276093 0.259108 0.116916 -0.256884 0.025220 0.072975 -0.015961 -0.958984 0.231201 -0.259521 0.093074 0.017737 0.012729 1.000000 0.000126 0.000365 -0.000080 49.997160 -78.204590 -121.112445 NONE NONE 0.000000 NONE NONE NONE 63924 NONE 9.627451 -0.093302 -2.322041 -0.103119 0.382167 0.083357 -0.110534 0.047938 0.044086 -0.845703 -0.337402 0.401855 0.096269 -0.000925 -0.023243 1.000000 -0.000553 0.000240 0.000220 178.851330 -78.607683 -54.090945 NONE NONE 0.000000 NONE NONE NONE 
63925 NONE 9.768363 -0.138196 -1.672359 -0.419729 1.029597 0.036199 0.026215 0.000336 0.024615 -1.087402 0.516357 -0.015625 0.097684 -0.001368 -0.016724 1.000000 0.000131 0.000002 0.000123 -168.802448 -73.963046 121.903211 NONE NONE 0.000000 NONE NONE NONE 63925 NONE 9.759226 -0.276531 -2.089554 -0.058678 -0.032812 0.171333 -0.030539 0.100226 0.001799 -0.942627 0.406006 -0.047119 0.097582 -0.002768 -0.020944 1.000000 -0.000153 0.000501 0.000009 -174.273054 -77.885036 113.577191 NONE NONE 0.000000 NONE NONE NONE 63925 NONE -9.464789 1.767612 0.910227 0.228822 0.014405 -0.144046 0.091622 0.079214 0.002200 0.792969 -0.605713 -0.005859 -0.094644 0.017671 0.009148 1.000000 0.000458 0.000396 0.000011 66.911559 77.097640 146.054901 NONE NONE 0.000000 NONE NONE NONE 63925 NONE 9.532334 -1.696690 -0.594731 -0.101187 0.084741 -0.113181 -0.037347 -0.030934 -0.055236 -0.863037 0.608887 -0.018555 0.095320 -0.016994 -0.005929 1.000000 -0.000187 -0.000155 -0.000276 -113.433793 -79.582694 33.210558 NONE NONE 0.000000 NONE NONE NONE 63925 NONE 9.399954 1.893097 1.530772 0.267834 0.365712 -0.113166 0.046890 0.057723 -0.010843 -0.956787 0.235596 -0.255371 0.094005 0.018922 0.015285 1.000000 0.000234 0.000289 -0.000054 50.072532 -78.133821 -121.157954 NONE NONE 0.000000 NONE NONE NONE 63925 NONE 9.665875 -0.008392 -2.213185 -0.106535 0.235285 0.099966 -0.142185 0.053792 0.045617 -0.841309 -0.337402 0.407959 0.096653 -0.000078 -0.022158 1.000000 -0.000711 0.000269 0.000228 178.911840 -78.584960 -54.251843 NONE NONE 0.000000 NONE NONE NONE 
63926 NONE 9.852879 -0.018314 -1.792151 -0.263127 1.048171 0.143390 0.021761 0.001806 0.006169 -1.081055 0.511963 -0.021973 0.098529 -0.000178 -0.017922 1.000000 0.000109 0.000009 0.000031 -168.777407 -73.963471 121.890114 NONE NONE 0.000000 NONE NONE NONE 63926 NONE 9.695991 -0.398147 -2.309642 -0.049048 -0.301989 0.157848 -0.050684 0.128099 -0.001765 -0.938721 0.412109 -0.045166 0.096945 -0.003988 -0.023158 1.000000 -0.000253 0.000640 -0.000009 -174.272291 -77.958338 113.546782 NONE NONE 0.000000 NONE NONE NONE 63926 NONE -9.448759 1.775025 0.952340 0.229580 0.067958 -0.154562 0.088588 0.086111 -0.002020 0.788818 -0.609863 0.000488 -0.094483 0.017747 0.009572 1.000000 0.000443 0.000431 -0.000010 67.159476 77.117606 146.257156 NONE NONE 0.000000 NONE NONE NONE 63926 NONE 9.576290 -1.750337 -0.633352 -0.146144 0.045589 -0.058370 -0.045137 -0.040060 -0.054187 -0.856201 0.606689 -0.018555 0.095759 -0.017531 -0.006310 1.000000 -0.000226 -0.000200 -0.000271 -113.642416 -79.602098 33.396331 NONE NONE 0.000000 NONE NONE NONE 63926 NONE 9.436404 1.961056 1.608919 0.301355 0.449141 -0.056277 0.029576 0.038534 -0.011543 -0.956787 0.233398 -0.261963 0.094368 0.019603 0.016074 1.000000 0.000148 0.000193 -0.000058 50.029809 -78.114398 -121.096924 NONE NONE 0.000000 NONE NONE NONE 63926 NONE 9.672858 -0.003765 -2.173996 -0.091458 0.204214 0.098941 -0.181612 0.061256 0.041410 -0.841553 -0.337402 0.399658 0.096722 -0.000037 -0.021770 1.000000 -0.000908 0.000306 0.000207 178.921929 -78.620348 -54.368266 NONE NONE 0.000000 NONE NONE NONE 
63927 NONE 9.914484 -0.072934 -1.907280 -0.228672 0.902586 0.240824 0.032717 0.022665 -0.012222 -1.083252 0.518555 -0.021973 0.099143 -0.000732 -0.019084 1.000000 0.000164 0.000113 -0.000061 -169.128469 -74.198996 122.246683 NONE NONE 0.000000 NONE NONE NONE 63927 NONE 9.612574 -0.270335 -2.233227 0.053882 -0.213157 0.057145 -0.039791 0.144196 -0.011857 -0.942627 0.406006 -0.047119 0.096109 -0.002713 -0.022401 1.000000 -0.000199 0.000721 -0.000059 -173.989519 -78.131914 113.273181 NONE NONE 0.000000 NONE NONE NONE 63927 NONE -9.571222 1.859192 1.017396 0.176970 0.144001 -0.012283 0.083548 0.090171 -0.009370 0.784180 -0.601562 0.000244 -0.095707 0.018592 0.010225 1.000000 0.000418 0.000451 -0.000047 67.338543 77.195983 146.449373 NONE NONE 0.000000 NONE NONE NONE 63927 NONE 9.642908 -1.663119 -0.677205 -0.041706 0.021734 -0.004118 -0.037194 -0.037286 -0.061842 -0.851807 0.611084 -0.014404 0.096425 -0.016662 -0.006751 1.000000 -0.000186 -0.000186 -0.000309 -113.567972 -79.600361 33.290184 NONE NONE 0.000000 NONE NONE NONE 63927 NONE 9.611453 1.885999 1.743921 0.159248 0.513859 0.121540 0.032031 0.033397 -0.007922 -0.961426 0.237793 -0.257568 0.096118 0.018853 0.017426 1.000000 0.000160 0.000167 -0.000040 50.126082 -78.055324 -121.183218 NONE NONE 0.000000 NONE NONE NONE 63927 NONE 9.603968 -0.139057 -2.276656 -0.043780 0.373385 0.051255 -0.174698 0.067356 0.033243 -0.843506 -0.339600 0.399658 0.096032 -0.001395 -0.022798 1.000000 -0.000873 0.000337 0.000166 178.926693 -78.611839 -54.493941 NONE NONE 0.000000 NONE NONE NONE 
63928 NONE 9.829628 -0.087589 -1.875917 -0.246507 0.892607 0.151790 0.069769 0.030641 -0.019663 -1.070557 0.518311 -0.011230 0.098293 -0.000879 -0.018775 1.000000 0.000349 0.000153 -0.000098 -169.116109 -74.218468 122.275365 NONE NONE 0.000000 NONE NONE NONE 63928 NONE 9.560750 -0.176442 -2.015562 0.039934 -0.004948 -0.040281 -0.076683 0.139316 -0.016169 -0.938477 0.403809 -0.049316 0.095593 -0.001780 -0.020222 1.000000 -0.000383 0.000697 -0.000081 -174.037579 -78.212441 113.277463 NONE NONE 0.000000 NONE NONE NONE 63928 NONE -9.534387 1.839401 1.066733 0.200299 0.203402 -0.048244 0.077179 0.092335 -0.018811 0.788818 -0.612061 -0.001465 -0.095337 0.018399 0.010718 1.000000 0.000386 0.000462 -0.000094 67.580481 77.225848 146.652123 NONE NONE 0.000000 NONE NONE NONE 63928 NONE 9.706349 -1.651752 -0.732494 -0.018374 -0.021291 0.060369 -0.037747 -0.038797 -0.061036 -0.851807 0.604492 -0.012207 0.097060 -0.016549 -0.007303 1.000000 -0.000189 -0.000194 -0.000305 -113.778126 -79.623628 33.481803 NONE NONE 0.000000 NONE NONE NONE 63928 NONE 9.725745 1.881399 1.582128 0.196497 0.337537 0.211302 0.001313 0.041996 -0.005251 -0.954346 0.231201 -0.257324 0.097261 0.018811 0.015801 1.000000 0.000007 0.000210 -0.000026 50.049377 -78.037401 -121.103989 NONE NONE 0.000000 NONE NONE NONE 63928 NONE 9.615473 0.015702 -2.189376 -0.124855 0.219124 0.045676 -0.147612 0.067441 0.028354 -0.847900 -0.341797 0.395508 0.096147 0.000154 -0.021926 1.000000 -0.000738 0.000337 0.000142 178.918974 -78.650573 -54.572305 NONE NONE 0.000000 NONE NONE NONE 
63929 NONE 9.650211 -0.045968 -2.013087 -0.091291 0.741606 0.017007 0.074096 0.025045 -0.023683 -1.068359 0.516113 -0.011230 0.096500 -0.000464 -0.020143 1.000000 0.000370 0.000125 -0.000118 -169.459730 -74.449358 122.649722 NONE NONE 0.000000 NONE NONE NONE 63929 NONE 9.514020 -0.344309 -1.768378 -0.203931 0.091661 -0.132177 -0.075370 0.114244 -0.019512 -0.938477 0.410156 -0.049316 0.095130 -0.003459 -0.017737 1.000000 -0.000377 0.000571 -0.000098 -173.828946 -78.373050 113.247050 NONE NONE 0.000000 NONE NONE NONE 63929 NONE -9.623483 1.889167 1.159890 0.182966 0.304981 0.056417 0.069942 0.075157 -0.036696 0.782227 -0.601562 0.000244 -0.096227 0.018905 0.011642 1.000000 0.000350 0.000376 -0.000183 67.767621 77.288612 146.863015 NONE NONE 0.000000 NONE NONE NONE 63929 NONE 9.794628 -1.732007 -0.754202 -0.083884 -0.042939 0.162007 -0.036668 -0.017747 -0.065859 -0.854004 0.604492 -0.020752 0.097941 -0.017354 -0.007530 1.000000 -0.000183 -0.000089 -0.000329 -113.931133 -79.636719 33.637950 NONE NONE 0.000000 NONE NONE NONE 63929 NONE 9.389290 1.889108 1.171062 0.368639 0.007255 -0.170959 0.022507 0.042716 -0.007617 -0.956787 0.233398 -0.257568 0.093896 0.018886 0.011693 1.000000 0.000113 0.000214 -0.000038 50.118011 -77.971225 -121.177089 NONE NONE 0.000000 NONE NONE NONE 63929 NONE 9.535334 -0.124891 -2.271039 -0.062519 0.377503 -0.017312 -0.165963 0.081002 0.026059 -0.843506 -0.343994 0.395752 0.095344 -0.001255 -0.022748 1.000000 -0.000830 0.000405 0.000130 178.912171 -78.653775 -54.677150 NONE NONE 0.000000 NONE NONE NONE 
63930 NONE 9.489923 -0.017076 -1.996617 -0.057164 0.734610 -0.143019 0.085062 0.013196 -0.025831 -1.064209 0.524902 -0.017578 0.094898 -0.000175 -0.019973 1.000000 0.000425 0.000066 -0.000129 -169.458558 -74.459613 122.699075 NONE NONE 0.000000 NONE NONE NONE 63930 NONE 9.592117 -0.341222 -1.635499 -0.269016 0.210467 -0.082151 -0.038747 0.102779 -0.018410 -0.938477 0.407959 -0.047119 0.095912 -0.003424 -0.016404 1.000000 -0.000194 0.000514 -0.000092 -173.871762 -78.432912 113.268168 NONE NONE 0.000000 NONE NONE NONE 63930 NONE -9.553136 1.879978 1.164093 0.177898 0.324550 -0.013971 0.070783 0.065211 -0.048551 0.788818 -0.607910 0.000488 -0.095523 0.018819 0.011679 1.000000 0.000354 0.000326 -0.000243 67.915930 77.328045 146.973476 NONE NONE 0.000000 NONE NONE NONE 63930 NONE 9.739611 -1.675435 -0.702006 -0.053927 0.011104 0.094728 -0.050099 0.021827 -0.084503 -0.858398 0.604492 -0.012207 0.097388 -0.016797 -0.007026 1.000000 -0.000250 0.000109 -0.000423 -114.006158 -79.686161 33.684945 NONE NONE 0.000000 NONE NONE NONE 63930 NONE 9.522961 1.601528 1.067718 0.118729 -0.205326 -0.100044 0.022276 0.023888 -0.012015 -0.958984 0.233398 -0.261963 0.095232 0.016008 0.010668 1.000000 0.000111 0.000119 -0.000060 50.102919 -77.957008 -121.148563 NONE NONE 0.000000 NONE NONE NONE 63930 NONE 9.526033 -0.134114 -2.330292 -0.092556 0.439611 -0.015151 -0.113223 0.093154 0.022592 -0.849854 -0.345947 0.395752 0.095250 -0.001344 -0.023347 1.000000 -0.000566 0.000466 0.000113 178.906372 -78.707197 -54.737390 NONE NONE 0.000000 NONE NONE NONE 
63931 NONE 9.429277 0.115865 -2.023000 0.072884 0.754313 -0.197963 0.069834 0.020553 -0.016486 -1.053467 0.524902 -0.021973 0.094291 0.001158 -0.020239 1.000000 0.000349 0.000103 -0.000082 -169.789431 -74.676571 123.058218 NONE NONE 0.000000 NONE NONE NONE 63931 NONE 9.712592 -0.129474 -1.879403 0.028318 0.115009 0.080205 -0.061363 0.099270 -0.013041 -0.934326 0.406006 -0.053467 0.097116 -0.001307 -0.018842 1.000000 -0.000307 0.000496 -0.000065 -173.903308 -78.513158 113.341903 NONE NONE 0.000000 NONE NONE NONE 63931 NONE -9.553220 1.928060 1.173049 0.127916 0.351411 -0.003630 0.076339 0.047362 -0.056724 0.790771 -0.599365 -0.001953 -0.095524 0.019303 0.011760 1.000000 0.000382 0.000237 -0.000284 68.029777 77.383969 147.124501 NONE NONE 0.000000 NONE NONE NONE 63931 NONE 9.666530 -1.650215 -0.579234 -0.065687 0.120943 0.009816 -0.048873 0.051464 -0.102528 -0.860596 0.600098 -0.018555 0.096655 -0.016553 -0.005813 1.000000 -0.000244 0.000257 -0.000513 -113.844238 -79.739076 33.464311 NONE NONE 0.000000 NONE NONE NONE 63931 NONE 9.616672 1.693681 1.190300 0.145102 -0.085642 0.022828 0.094119 0.038592 -0.010581 -0.956543 0.226807 -0.257324 0.096170 0.016926 0.011892 1.000000 0.000471 0.000193 -0.000053 50.229801 -77.893475 -121.232079 NONE NONE 0.000000 NONE NONE NONE 63931 NONE 9.525510 -0.080021 -2.364844 -0.156688 0.438540 -0.008742 -0.077736 0.085996 0.022154 -0.845703 -0.337402 0.395508 0.095245 -0.000799 -0.023689 1.000000 -0.000389 0.000430 0.000111 178.917226 -78.712955 -54.803603 NONE NONE 0.000000 NONE NONE NONE 
63932 NONE 9.396740 0.232607 -2.119465 0.228733 0.757877 -0.209653 0.057123 0.020667 -0.005809 -1.047119 0.529053 -0.021973 0.093965 0.002329 -0.021204 1.000000 0.000286 0.000103 -0.000029 -169.761239 -74.688938 123.062904 NONE NONE 0.000000 NONE NONE NONE 63932 NONE 9.673188 -0.024010 -2.167729 0.265922 -0.097640 0.096396 -0.117498 0.130176 -0.005827 -0.936279 0.406006 -0.051514 0.096718 -0.000256 -0.021740 1.000000 -0.000587 0.000651 -0.000029 -173.948364 -78.587843 113.319250 NONE NONE 0.000000 NONE NONE NONE 63932 NONE -9.550908 1.936735 1.199144 0.120813 0.385128 -0.002193 0.082403 0.037249 -0.057387 0.792969 -0.601562 0.004395 -0.095501 0.019390 0.012017 1.000000 0.000412 0.000186 -0.000287 68.111276 77.421969 147.159661 NONE NONE 0.000000 NONE NONE NONE 63932 NONE 10.051817 -1.553598 -0.148991 0.001159 0.586521 0.342649 -0.094570 0.140226 -0.129286 -0.856201 0.604492 -0.022705 0.100507 -0.015602 -0.001553 0.999999 -0.000473 0.000701 -0.000646 -113.657055 -79.839390 33.218965 NONE NONE 0.000000 NONE NONE NONE 63932 NONE 9.716266 1.935735 1.603312 0.222543 0.352529 0.214760 0.104328 0.082818 -0.008271 -0.954346 0.235596 -0.257568 0.097170 0.019345 0.016003 1.000000 0.000522 0.000414 -0.000041 50.134792 -77.859288 -121.073717 NONE NONE 0.000000 NONE NONE NONE 63932 NONE 9.459961 -0.035769 -2.352649 -0.198640 0.420596 -0.075607 -0.065757 0.075567 0.020359 -0.845703 -0.339600 0.391357 0.094591 -0.000356 -0.023562 1.000000 -0.000329 0.000378 0.000102 178.933082 -78.756284 -54.858224 NONE NONE 0.000000 NONE NONE NONE 
63933 NONE 9.464572 0.204303 -2.305651 0.329361 0.587519 -0.092490 0.027293 0.015328 0.017146 -1.047119 0.533447 -0.019775 0.094644 0.002054 -0.023063 1.000000 0.000136 0.000077 0.000086 -170.056125 -74.888001 123.359277 NONE NONE 0.000000 NONE NONE NONE 63933 NONE 9.622002 0.005071 -2.272033 0.351506 -0.206427 0.065516 -0.131671 0.132051 0.002273 -0.932373 0.412109 -0.053467 0.096205 0.000037 -0.022784 1.000000 -0.000658 0.000660 0.000011 -174.051544 -78.730040 113.291774 NONE NONE 0.000000 NONE NONE NONE 63933 NONE -9.622985 1.989903 1.197435 0.072124 0.388743 0.078676 0.093439 0.030602 -0.066497 0.792969 -0.607910 -0.001709 -0.096221 0.019925 0.011998 1.000000 0.000467 0.000153 -0.000332 68.049756 77.488003 147.091437 NONE NONE 0.000000 NONE NONE NONE 63933 NONE 10.182230 -1.474221 0.366550 0.009192 1.087906 0.424587 -0.406741 0.346332 -0.118855 -0.858398 0.600098 -0.022705 0.101820 -0.014795 0.003519 0.999996 -0.002034 0.001732 -0.000594 -112.700902 -79.974688 31.922097 NONE NONE 0.000000 NONE NONE NONE 63933 NONE 9.583479 2.106295 1.840429 0.310781 0.637243 0.145427 0.044282 0.136020 -0.026009 -0.956543 0.227051 -0.268311 0.095850 0.021046 0.018344 1.000000 0.000221 0.000680 -0.000130 50.041458 -77.758754 -120.975535 NONE NONE 0.000000 NONE NONE NONE 63933 NONE 9.427865 -0.062572 -2.460105 -0.240335 0.526465 -0.086139 -0.039053 0.070513 0.019817 -0.847900 -0.337402 0.397705 0.094270 -0.000621 -0.024634 1.000000 -0.000195 0.000353 0.000099 179.015213 -78.751999 -54.988510 NONE NONE 0.000000 NONE NONE NONE 
63934 NONE 9.475661 0.037388 -2.442766 0.299919 0.382089 -0.039218 0.031921 -0.002818 0.034259 -1.036621 0.540039 -0.024170 0.094757 0.000394 -0.024426 1.000000 0.000160 -0.000014 0.000171 -169.967576 -74.883138 123.286479 NONE NONE 0.000000 NONE NONE NONE 63934 NONE 9.840942 0.055449 -2.254882 0.375618 -0.141500 0.275453 -0.075146 0.155168 0.005593 -0.934570 0.412109 -0.057617 0.098392 0.000549 -0.022625 1.000000 -0.000376 0.000776 0.000028 -174.032509 -78.818322 113.228548 NONE NONE 0.000000 NONE NONE NONE 63934 NONE -9.633422 2.004096 1.204563 0.057278 0.402623 0.092099 0.094530 0.025978 -0.068058 0.790771 -0.601562 0.006592 -0.096326 0.020068 0.012068 1.000000 0.000473 0.000130 -0.000340 68.100891 77.529307 147.088392 NONE NONE 0.000000 NONE NONE NONE 63934 NONE 8.647163 -1.716737 -0.779903 -0.274710 -0.236100 -0.969744 -0.756597 0.176194 -0.102099 -0.856201 0.602295 -0.010010 0.086456 -0.017241 -0.007810 0.999992 -0.003783 0.000881 -0.000510 -112.734676 -80.067858 31.516174 NONE NONE 0.000000 NONE NONE NONE 63934 NONE 9.287366 1.991337 1.465661 0.361690 0.290177 -0.213016 -0.043320 0.177992 -0.052573 -0.958984 0.233398 -0.264160 0.092892 0.019892 0.014570 1.000000 -0.000217 0.000890 -0.000263 49.748575 -77.669871 -120.701152 NONE NONE 0.000000 NONE NONE NONE 63934 NONE 9.442235 -0.064985 -2.650619 -0.345887 0.684596 -0.035290 0.011420 0.054762 0.019869 -0.847900 -0.339600 0.391357 0.094415 -0.000639 -0.026532 1.000000 0.000057 0.000274 0.000099 179.075529 -78.783386 -55.043371 NONE NONE 0.000000 NONE NONE NONE 
63935 NONE 9.501926 -0.005882 -2.364155 0.219044 0.382455 -0.030990 0.067581 0.005800 0.036704 -1.026123 0.539795 -0.028564 0.095019 -0.000033 -0.023644 1.000000 0.000338 0.000029 0.000184 -170.203877 -75.059696 123.546204 NONE NONE 0.000000 NONE NONE NONE 63935 NONE 9.848924 0.045557 -2.012850 0.256978 0.039235 0.236558 -0.053375 0.194397 0.006182 -0.930176 0.407959 -0.057617 0.098470 0.000453 -0.020224 0.999999 -0.000267 0.000972 0.000031 -174.087642 -78.957372 112.982620 NONE NONE 0.000000 NONE NONE NONE 63935 NONE -9.652680 2.037770 1.223349 0.020448 0.429424 0.119004 0.100167 0.029204 -0.068851 0.790771 -0.599365 0.002197 -0.096518 0.020405 0.012258 1.000000 0.000501 0.000146 -0.000344 68.044503 77.599973 147.053325 NONE NONE 0.000000 NONE NONE NONE 63935 NONE 9.343625 -1.771671 -0.916520 -0.217649 -0.321613 -0.266415 -0.596804 0.060238 -0.129855 -0.860596 0.602295 -0.010010 0.093422 -0.017805 -0.009140 0.999995 -0.002984 0.000301 -0.000649 -112.857104 -80.146342 31.241529 NONE NONE 0.000000 NONE NONE NONE 63935 NONE 9.134538 1.738589 0.847158 0.340828 -0.357240 -0.488721 -0.018496 0.123593 -0.052862 -0.954346 0.229248 -0.266113 0.091355 0.017363 0.008414 1.000000 -0.000092 0.000618 -0.000264 49.704645 -77.551957 -120.665645 NONE NONE 0.000000 NONE NONE NONE 63935 NONE 9.495587 -0.037635 -2.694510 -0.387048 0.690080 0.026111 0.044236 0.038286 0.023963 -0.850098 -0.339600 0.393555 0.094951 -0.000359 -0.026963 1.000000 0.000221 0.000191 0.000120 179.214348 -78.749567 -55.182209 NONE NONE 0.000000 NONE NONE NONE 
63936 NONE 9.589194 -0.039145 -2.119457 0.021738 0.552918 -0.007582 0.061539 -0.014496 0.023335 -1.013184 0.535400 -0.013428 0.095894 -0.000374 -0.021188 1.000000 0.000308 -0.000072 0.000117 -170.124881 -75.049370 123.500915 NONE NONE 0.000000 NONE NONE NONE 63936 NONE 9.807126 -0.168891 -1.694173 -0.069781 0.183528 0.139190 -0.037832 0.226573 0.001569 -0.929932 0.401855 -0.053467 0.098052 -0.001691 -0.017053 0.999999 -0.000189 0.001133 0.000008 -174.035614 -79.086622 112.907631 NONE NONE 0.000000 NONE NONE NONE 63936 NONE -9.723656 2.142528 1.237154 -0.069563 0.459147 0.210027 0.099517 0.025604 -0.069788 0.788574 -0.599365 0.008545 -0.097227 0.021453 0.012395 1.000000 0.000498 0.000128 -0.000349 68.095697 77.642081 147.047447 NONE NONE 0.000000 NONE NONE NONE 63936 NONE 9.215988 -1.565892 -0.906577 -0.053956 -0.290697 -0.425414 -0.532558 0.004473 -0.110927 -0.858398 0.600098 -0.007812 0.092151 -0.015734 -0.009026 0.999996 -0.002663 0.000022 -0.000555 -113.293704 -80.206051 31.374889 NONE NONE 0.000000 NONE NONE NONE 63936 NONE 9.506736 1.892700 1.130110 0.349014 -0.124851 -0.060760 0.023152 0.080135 -0.028401 -0.958984 0.229004 -0.270508 0.095075 0.018912 0.011265 1.000000 0.000116 0.000401 -0.000142 49.608331 -77.509630 -120.553361 NONE NONE 0.000000 NONE NONE NONE 63936 NONE 9.566131 -0.139796 -2.653333 -0.276350 0.702842 0.086819 0.041178 0.017402 0.025207 -0.850098 -0.339600 0.389404 0.095659 -0.001380 -0.026542 1.000000 0.000206 0.000087 0.000126 179.309105 -78.759527 -55.254791 NONE NONE 0.000000 NONE NONE NONE 
63937 NONE 9.760467 -0.027073 -1.851086 -0.168596 0.755798 0.091570 0.038782 0.002496 0.013941 -1.008789 0.532959 0.001953 0.097604 -0.000260 -0.018512 1.000000 0.000194 0.000012 0.000070 -170.418360 -75.213677 123.803595 NONE NONE 0.000000 NONE NONE NONE 63937 NONE 9.715396 -0.405684 -1.680789 -0.274100 0.037474 0.051488 0.010607 0.254733 -0.006152 -0.930176 0.401855 -0.051514 0.097132 -0.004059 -0.016932 0.999999 0.000053 0.001274 -0.000031 -174.277104 -79.246207 113.238439 NONE NONE 0.000000 NONE NONE NONE 63937 NONE -9.745550 2.214984 1.240077 -0.141973 0.473125 0.245925 0.086645 0.019950 -0.070130 0.797363 -0.601318 0.004395 -0.097446 0.022179 0.012420 1.000000 0.000433 0.000100 -0.000351 67.982891 77.680148 146.862498 NONE NONE 0.000000 NONE NONE NONE 63937 NONE 9.623763 -1.700763 -0.807828 -0.153172 -0.169156 -0.009122 -0.384140 -0.053732 -0.116762 -0.860596 0.600098 -0.003662 0.096230 -0.017079 -0.008020 0.999998 -0.001921 -0.000269 -0.000584 -113.711504 -80.240063 31.557271 NONE NONE 0.000000 NONE NONE NONE 63937 NONE 9.621747 1.962584 1.267351 0.347299 -0.007733 0.082526 0.039950 0.066080 -0.022304 -0.958984 0.231201 -0.263916 0.096224 0.019613 0.012646 1.000000 0.000200 0.000330 -0.000112 49.667371 -77.431904 -120.588639 NONE NONE 0.000000 NONE NONE NONE 63937 NONE 9.635430 -0.238601 -2.525913 -0.116074 0.633397 0.130352 0.054801 0.000093 0.028184 -0.848145 -0.333252 0.395508 0.096355 -0.002366 -0.025260 1.000000 0.000274 0.000000 0.000141 179.468094 -78.704164 -55.406359 NONE NONE 0.000000 NONE NONE NONE 
